Topic 36|1.8424995338413757|divis|sale|corpor|capit|order|profit|growth|chairman|busi|sector|good|special|trade|earn|incom|intern|level|secur|result|develop|posit|success|risk|balanc|subsidiari|includ|book|trend|report|interest|0.09365181855003879|0.013103318662774421|0.012539119812295727|0.010438564092051975|0.009159134698812597|0.008629655777594131|0.007480426119080607|0.007213082663776856|0.0070498989962537876|0.006937059226158049|0.006815539473747253|0.006753043601078844|0.006629787852205037|0.006487436142238105|0.006371124379216344|0.006287796548991798|0.006140236849635832|0.0061141969026906615|0.006056909019411286|0.006053437026485264|0.005980525175038786|0.005874629390795093|0.005383342391762877|0.005332998494335547|0.0050899589895139555|0.004971911230029182|0.004904207367971739|0.004902471371508728|0.004758383665078784|0.004730607721670603
Topic 37|-0.71365211351062|due|charg|cost|net|payabl|receiv|incom|amount|relat|increas|statement|equiti|asset|loss|subsidiari|financi-statement|period|revenu|item|includ|capit|tax|product|account|writedown|provis|director|parent|oper|advanc|0.016999938235017185|0.0167498615051253|0.01621530595551513|0.01385214701590186|0.013588838712999823|0.013468431398607433|0.011447970199957117|0.010591887426200238|0.009771529899570771|0.009546593158398176|0.009354735349750962|0.009334887990235732|0.00897763551896161|0.008420586295234182|0.008326642126862098|0.008003791745414372|0.007986590700501174|0.0071569710727646|0.00713447739864734|0.007043179544877287|0.00703391744377018|0.006782517556577279|0.006606537635542248|0.006249285164268125|0.006246638849666095|0.005606230715974705|0.0055705054688472925|0.005553304423934094|0.005222515098680277|0.004965822582283314
Topic 38|-0.3065803525642531|risk|credit|incom|bank|loan|asset|secur|rate|interest|net|capit|loss|exposur|busi|trade|liabil|includ|prefer|credit-risk|interest-rate|client|risk-manag|equiti|advanc|liquid|mortgag|note|balanc|portfolio|sheet|0.0327095650623487|0.021546005757051966|0.020696089424894634|0.016854651038723106|0.01583658579193033|0.01241857694534078|0.012336031114519743|0.012218326874274934|0.011886614924494105|0.011750567166289066|0.01041301898168895|0.007455126710601838|0.007080613218913806|0.006924693316251849|0.0067427867631462335|0.006573109222014105|0.006114521273008351|0.005892870430988903|0.005735421901830262|0.005504599300830699|0.005307406482758225|0.0051790018570366135|0.005076583881758662|0.005042954098831573|0.005033782339851458|0.004951236509030422|0.0048824483166795595|0.004741814678984461|0.004717356655037488|0.004682198245613714
Topic 39|2.550491016514223|custom|servic|offer|network|provid|qualiti|oper|support|competit|process|improv|inform|effici|number|make|technolog|rang|custom-servic|solut|satisfact|activ|area|continu|respons|time|enabl|home|develop|meet|strategi|0.14500090479117575|0.0811465139984354|0.02088159136012427|0.014191694545550446|0.012012131339824908|0.010792938171622185|0.010754795815521988|0.010084580129761385|0.009049287607041755|0.008534365799689097|0.007696596192488342|0.007531766725055349|0.0075222311360303|0.007384646208668875|0.007063160635824358|0.006168177494473309|0.006157279678444681|0.005744524896360408|0.005448921636583881|0.0053535657463333886|0.005209169683954072|0.00520235854893618|0.0051969096409218655|0.00518464959788966|0.005098829296664217|0.005013008995438773|0.004933999829231223|0.004902668608148918|0.004784154858837592|0.004632947661440383
Topic 40|-2.501447978182736|debt|note|interest|expens|longterm|cost|oper|facil|relat|revenu|rate|approxim|end|agreement|credit|net|amount|addit|includ|longterm-debt|quarter|period|capit|oblig|receiv|corpor|loss|class|defer|payment|0.024217937751687665|0.02390209671808106|0.020413086421604328|0.017828798338215684|0.01593965570729766|0.014119880032358652|0.014066747895864082|0.013505908677310293|0.013430638150609653|0.012497873976593877|0.01207281688463732|0.01171860264134019|0.011513453558763936|0.011349629471239013|0.010899482203715578|0.010638249199283944|0.010489184038563068|0.009149073484755592|0.008824377095066557|0.0085557646272329|0.00837127804218231|0.00835504322269786|0.00761857277517591|0.007592006706928625|0.007370622804867919|0.007262882639198376|0.0071403835467247845|0.006992794278684314|0.006854060366726271|0.0066710496743560875
Topic 41|-0.6863007617602159|vehicl|motor|car|engin|man|truck|sale|product|model|unit|servic|develop|automobil|fuel|diesel|financ|automot|receiv|drive|system|seri|part|manufactur|custom|incom|plant|leas|motorcycl|increas|dealer|0.041781547355173726|0.02550512292652453|0.02150920218100184|0.018472009672958038|0.018086566768322758|0.014068690414308187|0.013414901183661006|0.012866010971363933|0.01067532914628495|0.010233777464392638|0.00952875848059773|0.00917502923267295|0.00776011224097383|0.007569830300710845|0.006913601558009011|0.006869690341025245|0.006425699147078279|0.006323239640782826|0.00622565915859668|0.006223219646542026|0.006020740146005772|0.005769470404376446|0.005718240651228719|0.005545035295348309|0.0054742894457633536|0.005149834342494416|0.004991266058941929|0.0049693104504500455|0.004866850944154592|0.004859532407990631
Topic 42|0.3662022667879673|limit|south|oper|director|earn|group|taxat|fund|statement|end|subsidiari|cash|capit|asset|period|interest|servic|cent|account|financ|financi-statement|ordinari|intern|term|balanc|headlin|respect|page|leas|hold|0.029965384241772166|0.01854640437470245|0.014895892292442344|0.013894227391822193|0.013880871859813924|0.0137918349797588|0.013164124975370173|0.01306173256330678|0.01195322340662048|0.010933751129989304|0.010448500133688875|0.009903149243351237|0.009442383389065967|0.009195306046912998|0.008476333240467867|0.008436266644443061|0.007844171392076483|0.007516960857873901|0.007427923977818776|0.007394535147798104|0.007327757487756761|0.006804665817432905|0.00676237329940672|0.006722306703381914|0.006673336419351596|0.006061207868972615|0.0059788487549216245|0.005756256554783814|0.005531438432644625|0.005373397970546779
Topic 43|-0.8463598144584918|bond|convert|share|issu|convert-bond|convers|capit|price|amount|loan|account|right|liabil|date|redempt|condit|secur|exercis|gener|expens|carri|bond-issu|hold|time|holder|matur|period|fund|asset|term|0.10008846133269833|0.0717248461404831|0.04255403148472919|0.04235008481176065|0.034175043436347724|0.03209264056498466|0.020362486658667377|0.01914310023502385|0.016929742131544145|0.011809607236491666|0.010152272167736735|0.00982381068390318|0.009714323522625329|0.008574368961085344|0.00726911025408664|0.0072326145336606895|0.007123127372382838|0.006966410455259638|0.006955676419840242|0.006607893672251772|0.006562810723490303|0.00649625970389004|0.006277285381334337|0.00599390684626225|0.005880126070816639|0.0058436303503906885|0.005699794275770766|0.005508728445305496|0.005330543457343502|0.005309075386504707
Topic 44|2.0083047571260773|global|award|perform|corpor|plan|initi|govern|march|continu|provid|support|senior|intern|build|enhanc|capabl|execut|emerg|contribut|committe|busi|key|review|univers|deliv|commun|sustain|leadership|risk|process|0.031843947218762735|0.015951398922316222|0.01395215515473646|0.012851757364064818|0.011011501673180504|0.010514507449179774|0.009861028897722895|0.008943404801520036|0.008790676097922834|0.007279663432006258|0.007270900309668714|0.006925382914645536|0.006581117394242008|0.006414618069828665|0.006196791886009705|0.006097893791057419|0.00601902569001952|0.006014018191540923|0.005967698830613903|0.005888830729576003|0.005792436383863016|0.005741109524457399|0.005684775166573185|0.00567726391885529|0.0055207795913991406|0.005368050887801939|0.005269152792849653|0.00500876287196262|0.004892338532335246|0.004871056663801209
Topic 45|0.14211560038643772|center|asset|build|share|properti|rue|leas|shop-center|real|estat|real-estat|rent|oper|incom|capit|sharehold|offic|debt|gener|rate|rental|acquisit|tax|hold|commerci|repres|equiti|develop|apprais|includ|0.024109541870784762|0.018958362103441477|0.01406411769495357|0.012804386081148068|0.01209594295576042|0.011676863923840966|0.009805975388486262|0.009646326233469327|0.009212280093267036|0.008441474016700899|0.008172066067609821|0.007229138245791049|0.007144324632188303|0.007131852041952605|0.006957235778652832|0.00684248794848441|0.00678012499730592|0.006443365060942074|0.006381002109763584|0.006376013073669304|0.006371024037575025|0.006121572232861064|0.005954439523702711|0.005944461451514152|0.005931988861278455|0.005562800190301793|0.00532831549387067|0.00532582097582353|0.00501151170188394|0.004455234177371807
Topic 46|0.03126774089994924|capit|note|tax|group|balanc|share|record|expens|relat|amount|director|stock|hold|increas|reserv|servic|account|corpor|caption|payabl|oper|revenu|parent|plan|chile|accompani|detail|incom-tax|variat|addit|0.01380100390316351|0.013791314466406593|0.013784854841901981|0.013752556719378925|0.012181253058632203|0.011897029580429302|0.011659638379884832|0.010973303276269872|0.009364856774621634|0.00869951545064666|0.008454049719471427|0.008226347955683876|0.007738646305585715|0.007564236443961207|0.007351068835309031|0.00703293232845692|0.006853677748453953|0.006808460376921673|0.006708336197100197|0.006202870579614355|0.0060898271507836554|0.005931566350420677|0.005886348978888397|0.005623119280325483|0.005532684537260923|0.0052080884059042005|0.005046597793288915|0.0050449828871627625|0.004948088519593592|0.004893181711304395
Topic 47|0.3762748704894278|statement|loan|financi-statement|asset|period|note|amount|foreign|relat|receiv|inform|risk|share|turkey|express|issu|deposit|reserv|currenc|lira|provis|capit|cash|current|account|net|liabil|fund|rate|secur|0.015182665674018114|0.01388392864818608|0.013051877267570287|0.011872881953339787|0.011246540692654836|0.011218907989977558|0.010534231023640577|0.009336813907625228|0.008811792556756959|0.008302122707376066|0.006920487573512201|0.006846800366372795|0.0068130270631005675|0.006659512048226805|0.006607316943169725|0.006459942528890913|0.006330989916396952|0.006291076012529774|0.006165193700333287|0.006143701598250961|0.006112998595276208|0.006042381688434278|0.006036241087839327|0.005809038865826158|0.005630961448572593|0.005557274241433187|0.005554203941135712|0.005376126523882147|0.005241033310793236|0.005151994602166453
Topic 48|-0.49083147429949464|store|retail|sale|product|open|custom|metro|increas|shop|merchandis|oper|chain|includ|fashion|consum|brand|good|franchis|offer|price|purchas|depart|plan|home|supermarket|account|number|outlet|format|gross|0.08152053134844037|0.041008703695076164|0.02899372769211927|0.014641251658511927|0.01268123610486093|0.011034177767183835|0.009871073887198345|0.009201603554058293|0.008172393740700815|0.008036886492547166|0.007962680142367786|0.007815880623534666|0.007357737070253281|0.006063965486691059|0.0059155527863323|0.005775205993601735|0.005680028283589053|0.005646151471550641|0.00562195374866606|0.0055735583028968996|0.005292864717435769|0.0052896383543844915|0.005128320201820624|0.005067019303846354|0.004963775686205478|0.004883116609923545|0.004725024820410953|0.004694374371423818|0.004600809842936775|0.004491113499193345
Topic 49|0.0503742511624763|hotel|club|travel|villag|tourism|busi|sol|oper|tour|number|servic|includ|leisur|holiday|room|note|brand|group|meet|leas|restaur|board|develop|revenu|destin|debt|resort|tax|base|tour-oper|0.059973545097176215|0.02208119124525541|0.01832488110446423|0.015007574222351756|0.011856663736673954|0.011276046523582764|0.010893688846669053|0.01019624012118756|0.009990899887289456|0.007335638242055353|0.00729669440459192|0.007183403241061931|0.007137378705877873|0.0063478809100282665|0.006054031954622359|0.005813288232121134|0.00572477951061333|0.005703537417451458|0.005218509623588694|0.005137081599801516|0.005091057064617458|0.005052113227154024|0.004853853690976544|0.004662674852519689|0.0046343520616371914|0.0046272713639165675|0.004535222293548452|0.0044714960140628335|0.004464415316342209|0.0044254714788787754
Topic 50|0.4356273824883828|group|air|plant|board|gase|statement|asset|group-financi|industri|product|oper|engin|segment|busi|leas|risk|cost|develop|capit|sale|contract|report|hydrogen|financ|pension|profit|relat|increas|cash|inform|0.02086166702068231|0.01409951230407473|0.0124517228788784|0.010707553317491342|0.00869289756743998|0.007707332948973497|0.007561208226361747|0.007014017775730513|0.006958055116006864|0.0068772201630727045|0.006755967733671465|0.006345574895698039|0.0058916555446062195|0.00562427839259323|0.0053817735337907515|0.005363119313882869|0.0050801969786133105|0.00503977950214623|0.004952726475909443|0.004946508402606816|0.004837692119810832|0.004819037899902949|0.004794165606692438|0.004750639093574044|0.004694676433850396|0.0046542589573833155|0.004620059554218864|0.00460140533431098|0.0043620095121598155|0.004184794423034928
Topic 51|0.5925734067711684|develop|warrant|research|studi|phase|cost|clinic|treatment|cell|product|diseas|agreement|vaccin|antibodi|cash|patient|share|trial|includ|incom|collabor|secur|revenu|patent|receiv|addit|licens|payment|right|net|0.023241155971928325|0.01870611475499304|0.010957783650160874|0.010531412253696871|0.009818209190520724|0.009190280406637377|0.009046864573281304|0.00871351966331854|0.008256139438020792|0.008011944910955048|0.007337502883821081|0.00727548522615359|0.0068995031765444245|0.0067793439648136606|0.006659184753082897|0.006639804235061806|0.006635928131457588|0.006632052027853369|0.0066165476134364964|0.006298707117890605|0.006081645316054386|0.005953733897115186|0.00579481364934224|0.005690158852028349|0.005538990811463839|0.005248283041147475|0.005104867207791401|0.004938194752810019|0.004810283333870819|0.0048064072302666004
Topic 52|0.16063443055751161|fund|insur|life|net|busi|increas|oper|claim|rate|premium|earn|asset|incom|product|life-insur|liabil|includ|expens|sharehold|equiti|polici|share|mutual|investor|result|profit|gener|due|interest|dividend|0.022152768403777102|0.021941340213329812|0.01878018086101113|0.013305627619041051|0.01191594912454771|0.011324771271646553|0.011298086160230876|0.01064327458010772|0.010380528867707206|0.010321000542241466|0.009972041392959532|0.009493762088355472|0.009380863540058376|0.009042167895167088|0.008465358948412835|0.007110576368847687|0.006890937374887883|0.006763669920443883|0.006404447266771306|0.006069857023636277|0.005281619886434735|0.0051851429451626714|0.005123561918818801|0.005100982209159382|0.005008610669643576|0.004930608036274674|0.004842341898515126|0.0045570164764551935|0.004536489467673903|0.004511857057136355
Topic 53|1.3193194425494699|electr|natur|ga-natur|distribut|activ|transmiss|plant|gener|system|oper|energi|suppli|ga|union|regul|increas|includ|grid|sale|tariff|intern|develop|plan|carri|rate|facil|station|establish|amount|power|0.022592940210535577|0.017235987858993062|0.01694217865200539|0.013104929095226708|0.011362336557230845|0.011324343987361749|0.011083724378190808|0.01078738233321186|0.009918618902205203|0.009715991862903358|0.009670400779060444|0.009670400779060444|0.009655203751112805|0.00796833364892495|0.007882217157221665|0.007433904832766334|0.006714578843244786|0.006172551513112352|0.006099099211365433|0.005812888518351578|0.005607728641058461|0.005579867423154457|0.004832680215728905|0.004586994930575418|0.0045692650646365065|0.004561666550662687|0.004533805332758684|0.004523673980793592|0.004483148572933223|0.00447301722096813
Topic 54|0.6876279913338329|unit|state|unit-state|kingdom|unit-kingdom|plan|purchas|limit|sold|current|fund|dividend|fix|includ|term|cash|receiv|matur|north|net|busi|inform|japan|cost|seri|paid|intern|cumul|institut|segment|0.2515707171281965|0.06650337099357442|0.05422404989438566|0.04099407167784035|0.04096969585431839|0.028382629983164844|0.019390998081500816|0.018821213206674934|0.01219098920870105|0.011858868613214307|0.01099352687818463|0.009613245871253485|0.009293313187527723|0.00879056182738724|0.007785059107106274|0.007782012129166029|0.007181757474937695|0.006992844842642483|0.006874012702972914|0.006468764636920282|0.006182348710537219|0.0058898388282736655|0.005877650916512684|0.0057618657547833605|0.005594281968069866|0.005572953122488149|0.005499825651922261|0.005371852578431956|0.005329194887268521|0.005039731982945213
Topic 55|0.40874167813297413|share|board|oper|group|sale|director|profit|net-sale|expens|liabil|receiv|personnel|member|parent|net|depreci|busi|period|item|gener-meet|develop|pension|loan|area|oper-profit|meet|dividend|number|price|capit|0.03442598770149795|0.016203844221562205|0.014184431032374312|0.013577835044360474|0.012362437264740017|0.012190384584503363|0.011672020740200628|0.010051858001305482|0.008351183431273952|0.008271774501933959|0.008062223160620087|0.008008180972597036|0.0077655425773915|0.007319970251650426|0.007142403062431829|0.006542424485196322|0.0062733164468774544|0.00602957514987553|0.005892815327123319|0.005877374701973876|0.005865242782213599|0.005429596572640023|0.005425184965454468|0.005269675812163648|0.005081079604981163|0.004944319782228952|0.0048439557187575704|0.00473476844091508|0.0047094016995981374|0.004703887190616193
Topic 56|1.0369764746490042|limit|entiti|director|control|control-entiti|amp|report|servic|profit|fund|execut|recognis|perform|account|remuner|receiv|cent|includ|financi-report|superannu|incom-tax|end|date|liabil|hold|oper|asset|nonexecut|interest|secur|0.03867557847264773|0.025490518103441332|0.01509986239129846|0.01357969710712432|0.012001195909110541|0.008040072975254225|0.007845619929122093|0.0073469050578655664|0.007120424451194024|0.006625141104281005|0.006606839641115628|0.006563373666097857|0.006286564035721528|0.005919390930966149|0.005697485690085951|0.005684903434159754|0.005538491728836737|0.005377210084691851|0.005064941369432603|0.005040920699028046|0.004932255761483619|0.004907091249631226|0.004857906067374274|0.004676035277168339|0.004568514181071748|0.004557075766593388|0.0045376304619801746|0.004480438389588371|0.0044541300362881415|0.004370629610596108
Topic 57|0.9544899308503447|hedg|fair|deriv|instrument|risk|contract|asset|liabil|financi-instrument|rate|cash-flow|flow|net|incom|interest|cash|interest-rate|flow-hedg|transact|loss|price|includ|account|financi-asset|hedg-account|amount|deriv-financi|relat|design|gain|0.06980608928344369|0.04561823859546027|0.04145149093083071|0.03626585085872536|0.023165426238191515|0.020040586795628878|0.019991014271894172|0.019860886397090573|0.01977590492783108|0.01938729175069652|0.01533562315902253|0.015040843687528659|0.013850217894257628|0.012146162390877154|0.012117835234457322|0.011359198576588717|0.011177727730774172|0.010202211281566233|0.010108377575925543|0.009150565599479998|0.00908063293206854|0.008211343319434967|0.00810865737741308|0.008065281419145214|0.007950202346189648|0.007891777586073746|0.007676668242010653|0.007510246198044144|0.0070879945226610345|0.007055241248050605
Topic 58|-0.005128648135835423|spa|relat|share|auditor|statutori-auditor|statutori|sharehold|transact|group|amount|sharehold-meet|board|director|articl|code|share-capit|equiti|capit|decre|list|law|tax|refer|subsidiari|report|ordinari|legisl|net|meet|incom|0.07629162337649753|0.014773143915830532|0.014298115991987577|0.012884848835479678|0.010995372093626726|0.010899657511956876|0.009050357261175219|0.00881756994526213|0.008382718512490468|0.007923052188174773|0.00775171127037072|0.007390122850729068|0.007269593377515184|0.0072057836564019505|0.006851285205772878|0.006844195236760297|0.006794565453672227|0.00647669850960816|0.006421160419009605|0.006306539253306205|0.005989853970744235|0.005986308986237944|0.005836237975471637|0.005614085613077419|0.005590452383035481|0.005474649555829984|0.005432109741754496|0.005345848452101421|0.005310398607038514|0.005199322425841405
Topic 59|-1.0161524592853022|servic|solut|client|busi|consult|oper|system|contract|project|sector|integr|process|inform|develop|outsourc|industri|origin|technolog|global|employe|offer|area|provid|public|implement|support|network|applic|includ|intern|0.07489999197743404|0.029835025601341585|0.028735326611647266|0.02818547711680011|0.02509759217589654|0.02092048156901002|0.020709269540830636|0.012721614656955708|0.012377740528432246|0.01130073374011257|0.011201237164854513|0.01047683227481778|0.010080591527737446|0.010022988247324886|0.009579617543543367|0.009244471184779383|0.008546249604021085|0.008265215417765872|0.008020837864500467|0.007772969203331271|0.007537319419825345|0.006181023999202352|0.006125166272741688|0.006064071884425337|0.006057089668617754|0.005983776402638133|0.005938391999888843|0.005866824287861117|0.0058493687483421606|0.005604991195076756
Topic 60|-1.1064440978329884|busi|growth|acquisit|increas|strong|develop|continu|strategi|posit|industri|strateg|grow|improv|success|key|opportun|expand|focu|lead|integr|acquir|achiev|major|strengthen|region|countri|perform|margin|world|creat|0.06997713321505093|0.05770489996605315|0.02063607468246017|0.020101786992987373|0.017168210803599263|0.017098125365627534|0.01660024569588031|0.015175781924117235|0.012643604152203577|0.01170973844624261|0.010404510939080788|0.009934847484620887|0.009364151775422517|0.009143883256082796|0.00905286320676886|0.009046491803316885|0.008124458703766728|0.007977006223878154|0.007543750789143826|0.007448179737364195|0.007391747306789555|0.007249756029859817|0.006994899891780801|0.006915712448877677|0.006777361973920497|0.006761888565537128|0.00661989728860739|0.006419653180116734|0.006253996690365374|0.0061456828316817915
Topic 61|-0.19987658555761656|servic|mobil|network|telecommun|telecom|oper|commun|revenu|access|data|broadband|busi|end|internet|includ|increas|telephon|wireless|satellit|intern|call|subscrib|provid|cabl|base|line|voic|fix|technolog|equip|0.04190668682458009|0.03106502826449976|0.030428951221997905|0.021041942388641873|0.020200336273911008|0.019592608068957983|0.017400888565964133|0.016518530997256826|0.01205004547862264|0.011217298375625784|0.00978036667236951|0.008586171890625084|0.008020966941995304|0.007693183507836967|0.007620539611618092|0.0075691573435608395|0.007363628271331828|0.007133293966247592|0.006929536696365383|0.006757671868725606|0.006695658786587543|0.006619471285675064|0.00656631721527101|0.0065503709941497935|0.006270426223355106|0.006238533781112673|0.005995796859600824|0.0059727634290924|0.005834562846041859|0.005559933482287577
Topic 62|0.04962186747133861|account|provis|premium|amount|technic|insur|life|busi|fund|share|asset|relat|reserv|claim|incom|hold|direct|oper|includ|profit|assur|reinsur|result|item|secur|increas|loss|capit|polici|cost|0.01713894567411186|0.015903576136019948|0.015456792291215955|0.013186251440572718|0.012927458612434887|0.011784863861788614|0.01143573768798003|0.010063647410494547|0.010009935691447073|0.009997728482572646|0.009922043787551205|0.009546061754218885|0.008523097650541985|0.007619764193834461|0.007429331735393415|0.007282845228900303|0.0068507100347456225|0.006750610921975329|0.006594358648382676|0.006528439720460777|0.006306268518946223|0.006186637871976848|0.006135367594704259|0.006091421642756325|0.005947376578038098|0.005813097280419412|0.005759385561371938|0.005659286448601645|0.005625106263753252|0.00559580896245463
Topic 63|1.595586025066242|share|sharehold|hold|net|equiti|interest|minor|subsidiari|acquisit|minor-interest|capit|goodwil|acquir|dividend|account|asset|oper|includ|exchang|sharehold-equiti|incom|distribut|adjust|intern|stock|held|reserv|price|net-profit|merger|0.08087313210684248|0.06478893836487538|0.03983786785709066|0.03835917880260729|0.0344252087225462|0.033932312371051744|0.03385213456454198|0.029070382759910425|0.026565154904047934|0.02647183319483165|0.0260880312358013|0.016419376404886044|0.01610523713020024|0.01550456077651233|0.015494045654347116|0.015032694669348305|0.014999834912582008|0.012662849011362958|0.011957021436022897|0.011619223136465361|0.010544051895072121|0.010018295786811368|0.008895806495674658|0.008588239172342117|0.008355592094436735|0.008250440872784584|0.008086142088953098|0.007702340129922747|0.00730670865845653|0.007226530851946766
Topic 64|-1.6725410711532946|inform|control|intern|statement|activ|financi-statement|risk|document|procedur|intern-control|plan|regul|account|oper|audit|depart|offic|refer|subsidiari|present|applic|prepar|implement|law|posit|specif|assess|note|relat|financi-inform|0.026278116610417436|0.02395654016531533|0.01775835107894692|0.016219543007604573|0.015914072422722716|0.013841645423414876|0.013725184762928668|0.012094735516121762|0.011084773394856126|0.01071343571510912|0.009301588855608292|0.008879657610240229|0.008809972133064056|0.008634326546756988|0.008632417355601475|0.008571323238625105|0.008136982250746216|0.007722687770000199|0.007396216082407715|0.006833959287109549|0.0066134477086479595|0.006420619401941287|0.006286976021055476|0.005667443491091962|0.005621622903359684|0.00558152988909394|0.005380110222187466|0.005303742575967002|0.005289423642300665|0.005139552136593005
Topic 65|-0.5532255074433943|construct|busi|site|risk|develop|share|employe|net|sustain-develop|sale|subsidiari|properti|project|group|partnership|build|sustain|public|current|cash|gener|contract|work|annual|rate|commit|profit|benefit|agreement|noncurr|0.012773961157149119|0.011640526448720637|0.010079339561057653|0.009421426310762959|0.009089212689327025|0.0090696707115955|0.008511638680817493|0.008125141787905098|0.0071849555259328145|0.007056847005248369|0.00681148661817477|0.006807143956456653|0.006685549428349384|0.0055759993593705445|0.0052372717453574354|0.005135219194981691|0.005024481321169713|0.004959341395397961|0.004816033558700107|0.004805176904404815|0.004740036978633063|0.004659697736847903|0.0045641591790493334|0.004551131193894983|0.004503361914995698|0.004483819937264173|0.00437959605602937|0.004366568070875019|0.004142920992392005|0.0041407496615329465
Topic 66|2.097314331426197|food|product|beverag|sugar|busi|wine|oper|price|consum|drink|volum|packag|produc|sale|process|tea|dairi|share|tobacco|ingredi|agricultur|beer|lion|bottl|alcohol|nutrit|purchas|brand|activ|export|0.051992496728735765|0.02994522033646125|0.01729263777015955|0.013869147647135557|0.013735392684189503|0.013509283103971174|0.011044370215393898|0.01066539782038008|0.009827836980979792|0.009417018166216911|0.008130422808354871|0.007955267499735038|0.007818327894814079|0.007741896487416335|0.007391585870176669|0.007283308043029865|0.006955289919614542|0.006754657475195462|0.006655933573973374|0.006528547894977133|0.00604766695676632|0.005866142364196676|0.005847034512347239|0.005690987055576843|0.00554130888275626|0.005448954265483984|0.0053725228580862395|0.0053597842901866154|0.004866164784076179|0.004789733376678434
Topic 67|0.00512998690265111|secur|court|servic|oper|cash|claim|incom|note|file|sale|appeal|capit|acquisit|tax|relat|debt|contract|share|proceed|statement|liabil|account|balanc|custom|arbitr|cash-flow|flow|loan|rate|net|0.036699654980088904|0.029433144675577106|0.027329822186992387|0.01853873800221982|0.01664976685005138|0.016416659771698677|0.015891498997478798|0.01327909208490542|0.011639304361320902|0.011264189522592416|0.011001609135482477|0.010162959531753793|0.009777127126204493|0.009710142333574407|0.009632439974123507|0.0090081417068111|0.008394561006319506|0.008290064729816572|0.007657728287388553|0.007657728287388553|0.007462132692908701|0.0074139036422150376|0.007210269872619575|0.007068262112243791|0.006936971918688821|0.006808361116839055|0.006631521264295627|0.006285879734324379|0.006272482775798362|0.0062242537251047
Topic 68|0.6079793215274485|chemic|product|busi|materi|industri|plant|sale|oper|site|specialti|busi-unit|perform|plastic|polym|technolog|coat|manufactur|raw|price|resin|process|raw-materi|unit|activ|demand|china|capac|incom|global|rubber|0.04801639693885992|0.035094329682317175|0.02228025935415395|0.021477325669245224|0.013483205209846952|0.011755254355774375|0.009609402344059244|0.009353496578985996|0.008994289404158407|0.008226572108938662|0.00805988119774416|0.007538678630347268|0.007479984647532303|0.006993998469824391|0.006641834572934598|0.006510360051429076|0.005813075535587289|0.005780206905210908|0.0057050786072077525|0.005578299604327428|0.005533692177388054|0.005399869896569933|0.005139268612871487|0.0050524015183053385|0.0049420568306132034|0.004716671936603737|0.0046673689910391655|0.004603979489599003|0.004514764635720256|0.004503025839157263
Topic 69|0.20632319942527558|law|lire|loan|bank|secur|rev|incom|caption|asset|net|interest|book|reserv|statement|cost|tax|writedown|provis|custom|equiti|share|capit|balanc|guarante|risk|fund|transact|merger|deposit|liabil|0.021395106314118534|0.02068380327412789|0.019550987321550202|0.01576066417789636|0.014058147179400241|0.01403180262236355|0.011354537013509884|0.010959368657959526|0.01022501413056178|0.008967061532059811|0.008891320930579325|0.008673978335026629|0.008025243617998126|0.00784412478837088|0.007738746560224118|0.007607023775040666|0.007498352477264318|0.006971461336530508|0.006671792000238154|0.006556534563202633|0.006263451366169452|0.005937437472840408|0.00572997408617647|0.005492873072846256|0.005354564148403631|0.005189910666924316|0.005160273040258039|0.005094411647666313|0.005074653229888795|0.005021964115815414
Topic 70|1.7160393093274036|net|busi|loss|servic|financi-servic|incom|oper|expens|contract|asset|die|gross|increas|share|net-incom|premium|reserv|includ|fee|capit|life|result|benefit|secur|written|polici|tax|equiti|currenc|cash|0.019774423944874955|0.018138048011777843|0.016501672078680727|0.013366796676915966|0.012176705089208975|0.009702185385501143|0.009586078889139486|0.009459087408743922|0.009226874416020606|0.009020059719376403|0.008054924468370122|0.007869879739793731|0.0078081981636016|0.007575985170878284|0.0072603206338950265|0.007238550665827215|0.0071623557775898775|0.0070063376731039|0.0068829745207196385|0.006538283359645967|0.005997662485961998|0.005997662485961998|0.005965007533860282|0.005856157693521227|0.00584164438147602|0.005696511261023949|0.005616688044775308|0.005594918076707498|0.005496953220402349|0.0054751832523345385
Topic 71|-0.7590839017180482|share|cost|adjust|activ|expect|tax|danish|board|incom|annual|exchang|rate|parent|includ|cash|develop|hear|capit|profit|item|flow|cash-flow|incom-statement|annual-report|number|debt|asset|sale|report|price|0.021967667962489838|0.013161228160358756|0.011521648919028894|0.011364667927837737|0.01076000040621254|0.010482861125467658|0.010428596091475653|0.010048740853531619|0.009089412574030103|0.008411099649130041|0.008230862214799455|0.008060314965110296|0.007038969503903632|0.007023465208477345|0.006847103848003329|0.006600973158111022|0.0065932210103978785|0.006467248610059296|0.00645562038848958|0.006395541243712718|0.0062249939940235595|0.006209489698597272|0.005973049193346394|0.005579627696904358|0.005535052847553783|0.005296674305374618|0.005186206200462323|0.00506023380012374|0.004945889621354872|0.004566034383410838
