corrupt,588
launder,240
terror,522
money-launder,177
irregular,1454
abid,553
circular,1184
complianc-requir,164
conflict,2757
remind,745
recept,713
gift,1009
oblig-result,548
complianc-issu,301
omiss,593
insuffici,1432
develop-gener,153
perform-assess,328
dialog,326
intern-commun,774
activ-provid,215
men,1183
women,1793
work-forc,260
educ-level,102
work-experi,392
averag-work,135
manpow,633
profit-ratio,297
devot,1713
survey-conduct,484
fertil,423
custom-orient,322
analyt,949
hour,3409
train-hour,223
project-manag,1677
manag-present,300
variabl-remuner,865
remuner-base,177
labor-relat,162
import-issu,482
employ-agreement,315
disciplinari,423
depriv,205
offens,254
sanction,888
physician,284
perman-contract,176
children,2374
supplementari,2657
hospit,1823
accommod,1782
camp,465
nurseri,212
bank-employe,162
collect-agreement,603
financi-support,869
vulner,726
insur-contribut,280
provid-integr,168
servic-design,209
fund-activ,172
bank-corpor,894
corpor-credit,217
medium-enterpris,321
special-measur,108
listen,741
oral,602
blood,523
blood-donat,109
photocopi,157
printer,619
destruct,395
largest-part,149
region-bank,115
archiv,567
song,245
revolut,438
faculti,622
music,1025
profit-made,147
concert,1340
made-signific,788
admit,950
bank-contribut,112
main-sourc,429
index-base,107
surfac,1595
corpor-environment,137
water-consumpt,683
total-water,115
convers-factor,145
coeffici,371
energi-manag,470
electr-energi,323
scrap,863
paper,3439
reus,916
electr-equip,225
green,1981
renew-energi,855
renew-sourc,282
strategi-committe,260
heat-oil,137
relev-indic,117
invest-research,113
research-servic,120
exchang-index,105
global-equiti,128
equiti-index,160
rate-agenc,1177
sustain-index,389
execut-nonexecut,138
chief-execut,3720
execut-offic,3622
execut-execut,154
entrepreneur,735
guy,273
busi-consult,307
attorney,1295
daughter,185
fill,2055
vacant,643
curricula,153
vita,375
appoint-chairman,697
special-busi,446
intern-develop,887
intern-retail,189
retail-divis,110
invest-unit,131
held-execut,106
execut-posit,614
elect-member,183
bank-associ,125
control-unit,297
develop-unit,214
audit-divis,187
deputi-chief,419
diploma,719
nation-institut,232
appli-scienc,145
manag-control,1128
appoint-deputi,260
deputi-gener,348
financi-director,270
oper-offic,1406
polit-scienc,204
public-administr,461
audit-offic,170
save-bank,249
diplomat,108
quest,535
museum,664
intern-director,112
champagn,114
busi-administr,1095
manag-associ,214
fort,504
bank-director,118
servic-divis,627
tourism,800
appoint-head,151
structur-financi,127
financi-product,614
product-divis,412
financ-divis,235
commod,2058
global-head,105
appoint-senior,176
appoint-chief,606
group-serv,106
manag-execut,413
law-firm,665
law-offic,107
oper-plan,646
plan-divis,100
resourc-divis,118
divis-manag,312
elect-repres,104
intern-media,107
law-degre,200
accid-insur,337
net-oper,1681
custom-net,184
group-key,567
minor-net,105
incom-oper,1067
asset-gross,501
cost-administr,416
expens-depreci,1469
averag-close,465
bank-market,316
sector-market,110
total-market,957
list-share,568
axi,271
bank-sharehold,157
spare,1656
spare-part,1197
busi-includ,1324
develop-perform,184
princip-risk,645
legal-matter,266
director-manag,896
report-board,182
annual-manag,136
signific-event,1327
main-risk,940
signific-relat,374
unfold,256
symptom,170
securit,581
subprim,241
storm,569
subprim-mortgag,109
amid,502
fed,474
trigger,1466
inflationari,521
peak,1676
inflationari-pressur,222
interbank,700
interbank-market,108
toxic,425
motion,972
loss-caus,184
culmin,716
brother,777
freez,430
threaten,889
bankruptci,1112
likelihood,1355
rescu,373
deep,1340
global-scale,449
financi-sector,643
defens,927
metal,1835
increas-energi,233
increas-price,414
cyclic,1207
econom-slowdown,711
aluminium,514
plummet,173
cost-raw,147
outbreak,290
buildup,383
surplu,3942
sink,240
automot-industri,616
drive-demand,115
cut-back,314
hope,1636
measur-adopt,285
metallurgi,246
group-monitor,526
mine-sector,144
zinc,268
coke,248
product-activ,737
alumina,124
treasuri-polici,609
impact-neg,133
secur-financ,225
diminish,893
extrem-strong,162
constructor,139
competit-market,1023
construct-contract,895
contract-amount,931
strain,534
planet,445
nuclear,669
fuel-price,476
nuclear-power,336
altern-sourc,288
standstil,185
viabil,1025
sharp-drop,257
drove,545
relax,543
obstacl,410
solvenc,1080
strateg-allianc,867
balanc-portfolio,198
solvenc-ratio,230
danish,672
dong,301
intact,306
initi-project,176
freight,1442
tax-minor,800
oper-share,197
associ-result,103
net-financi,2008
financi-oper,899
manag-project,386
respect-market,540
market-factor,203
total-impact,151
differ-due,291
price-effect,121
group-evalu,198
perform-indic,1580
depreci-amort,833
invest-result,332
report-busi,318
busi-sector,1007
capit-employ,1556
roe-return,136
group-sharehold,926
industri-zone,104
gener-electr,519
backlog,659
consortia,228
contract-award,238
project-contract,117
electr-suppli,338
absorpt,1037
delta,599
energi-plant,120
whollyown,1757
trader,578
world-largest,1290
largest-produc,311
demerg,393
signatur,1246
power-station,504
subscrib,3652
fulli-subscrib,444
competit-commiss,109
bear-debt,341
suppli-contract,694
ministeri,439
voltag,330
ceil,1119
ministeri-decre,145
high-voltag,154
aluminum,430
averag-sell,277
deriv-market,213
substanti-higher,331
drastic-reduc,114
curtail,1268
guard,478
major-cost,137
cost-compon,226
turn-point,214
ambiti,1436
near,400
rapid-pace,233
near-complet,235
group-total,1922
total-oper,1997
group-goal,161
signific-contribut,982
social-issu,286
power-system,246
reduc-expens,152
excel-perform,681
activ-pursu,351
larg-project,335
good-prospect,243
success-outcom,102
constantli-chang,251
chang-econom,170
sustain-high,184
ensur-smooth,103
highli-skill,395
middl-east,1937
key-area,1075
energi-market,429
group-vision,138
largest-independ,178
risk-cash,131
flow-risk,387
treasuri-oper,356
servic-centr,634
counter-parti,247
wholesal,1844
equival-deriv,181
wholesal-custom,121
custom-includ,926
includ-outstand,132
outstand-receiv,339
commit-transact,134
matur-profil,871
past-due,1043
rate-cash,204
longterm-financ,665
liquid-financi,167
liabil-leas,132
loan-leas,163
risk-price,139
group-earn,994
global-demand,506
eman,268
bear-asset,182
asset-compris,1075
total-bank,270
interest-payment,1852
respect-risk,101
result-present,317
bridg,1606
accessori,1151
beat,426
construct-develop,110
solar,824
wind-power,332
project-construct,141
joint-manag,334
equiti-equiti,654
pure,1469
commerci-basi,119
associ-amount,184
govern-principl,693
stakehold-interest,114
extern-audit,1416
effect-commun,461
govern-guarante,189
proper-oper,118
audit-system,712
essenti-element,301
organiz-unit,173
verifi-complianc,141
procedur-set,332
intern-regul,638
current-legisl,573
employ-relationship,300
dividend-polici,1642
expenditur-plan,144
ceas-oper,139
metal-exchang,153
record-low,136
oper-loss,1814
detail-inform,1605
annual-profit,295
larger,3101
sharehold-regist,804
payment-date,1120
unclaim,442
meet-approv,766
share-provid,277
legitimaci,146
sharehold-particip,427
stem,1405
third,793
amount-paid,1987
call-option,1145
share-equival,548
price-rang,545
trade-period,221
trade-term,119
minimum-price,348
own-share,250
strateg-goal,745
busi-target,264
made-pursuant,281
fifti,710
import-agreement,101
compens-amount,227
period-attribut,488
oper-earn,608
market-oper,712
result-earn,230
line-item,746
item-earn,189
capit-result,187
group-percentag,179
profit-level,353
accompani-note,1898
goodwil-intang,578
tax-receiv,1626
receiv-financi,786
sale-deriv,131
loss-deriv,341
deriv-cash,157
translat-reserv,1402
parent-sharehold,134
equiti-noncurr,548
liabil-longterm,1292
debt-deriv,150
liabil-liabil,1105
shortterm-debt,943
debt-liabil,126
payabl-current,928
liabil-relat,1836
tax-recognis,346
equiti-dividend,673
paid-transfer,116
asset-profit,472
loss-transfer,394
hedg-reserv,964
reserv-profit,835
equiti-profit,471
sale-net,1035
treasuri-stock,1647
share-cancel,347
total-recognis,878
period-close,129
stock-purchas,682
equiti-due,186
option-fair,127
note-cash,405
activ-interest,526
flow-continu,307
asset-dividend,339
receiv-loan,1162
acquisit-sale,272
share-tax,191
borrow-repay,851
net-decreas,983
discontinu-activ,222
activ-exchang,107
overdraft-cash,197
defenc,904
industri-group,500
metallurg,269
famili-busi,120
group-promot,125
heavi-industri,297
group-headquart,338
cost-principl,181
liabil-item,437
standalon,853
statement-requir,814
requir-estim,218
admiss,860
group-appli,812
appli-consist,718
interpret-applic,124
loss-categori,178
receiv-equiti,128
equiti-contribut,327
employe-transfer,138
expens-base,319
concess-agreement,281
right-provid,127
benefit-program,140
net-oblig,448
subsidiari-jointli,319
cost-determin,675
payment-vest,129
servic-condit,266
perform-condit,882
treatment-appli,120
oper-sector,140
revis-version,314
delet,474
longer-requir,479
insert,781
specif-requir,802
previou-carri,158
specif-date,116
reorganis,1239
appli-retrospect,331
puttabl,338
puttabl-financi,261
oblig-aris,1123
instrument-classifi,536
grant-award,191
sale-transact,963
oblig-relat,937
main-issu,150
parent-entiti,429
interpret-issu,425
dual,1173
combin-occur,135
requir-greater,110
report-entiti,406
spent,2306
specif-item,305
preexist,287
elig-hedg,315
flow-relat,631
equip-busi,205
dispos-group,687
ultim-control,115
retain-control,171
asset-distribut,116
control-directli,374
longer-exist,822
group-hold,1900
individu-asset,928
immedi-transfer,229
place-prior,111
exempt-provid,140
recalcul,718
acquir-prior,193
acquir-asset,728
goodwil-recogn,214
publish-financi,253
impair-review,406
transfer-asset,463
principl-base,141
subsequ-valu,104
asset-chang,674
percentag-ownership,156
oper-engag,165
provid-good,257
segment-oper,732
oper-oper,647
oper-currenc,222
insepar,128
group-foreign,712
foreign-activ,119
individu-financi,869
reserv-account,571
asset-fix,1145
subsequ-expenditur,378
mainten-cost,1085
econom-life,1121
asset-exce,919
employe-salari,459
salari-includ,416
gener-cost,365
thermal-energi,186
asset-acquisit,1082
cost-exce,193
smallest,840
smallest-identifi,248
identifi-group,211
asset-gener,343
annual-impair,784
condit-provid,249
provid-adequ,270
longer-period,456
group-compar,173
impair-provis,453
legal-right,211
miner-reserv,136
unit-method,234
develop-expens,1381
improv-product,1494
review-annual,1222
net-sale,2218
length-transact,760
amount-present,349
liabil-incom,1491
histor-data,719
current-condit,291
implement-procedur,137
invest-manag,1425
recogn-initi,265
group-determin,455
financi-yearend,386
loss-financi,522
group-normal,146
credit-term,396
invest-financi,421
rate-method,1486
assess-individu,121
doubt-account,1399
custom-account,720
account-balanc,1223
amount-provid,444
loss-statement,477
inventori-provis,225
obsolet-inventori,206
assumpt-relat,354
specif-condit,270
payabl-incom,397
group-test,328
advers-chang,154
busi-climat,286
report-unit,306
respect-report,119
flow-method,570
corrobor,135
flow-result,249
actual-oper,195
market-data,1243
impair-requir,155
independ-apprais,399
undiscount,1227
undiscount-cash,523
flow-expect,908
indefinit-live,217
final-result,470
estim-reliabl,532
complet-method,726
contract-cost,498
signific-estim,3513
recognis-liabil,254
anticip-tax,236
audit-issu,267
issu-base,250
custom-default,102
complex-process,163
corpor-restructur,334
profit-group,239
asset-recognis,566
capit-adjust,371
paid-amount,227
compris-asset,175
trade-purpos,1105
portray,156
categori-loan,142
receiv-relat,816
financi-fix,708
matur-date,1956
transact-date,1632
group-commit,876
directli-relat,1221
invest-matur,105
asset-valu,775
trade-asset,202
valuat-techniqu,1039
recent-transact,228
categori-financi,347
object-indic,206
accumul-loss,928
estim-sale,282
sale-price,1783
sale-expens,318
includ-financi,1278
unabl,2220
contractu-term,715
equival-includ,1462
market-product,636
asset-classifi,877
immedi-prior,304
sale-cost,1393
expens-incur,2016
share-reduc,151
capit-treasuri,281
increment-cost,543
period-compris,114
compris-current,644
tax-credit,2537
benefit-accru,450
book-directli,178
period-tax,239
equiti-account,1288
benefit-shortterm,107
shortterm-benefit,392
unpaid,1562
excess-amount,263
asset-prepaid,358
benefit-compris,168
benefit-includ,1056
includ-defin,114
contribut-scheme,594
accru-cost,125
pension-fund,2639
paid-contribut,107
scheme-asset,377
actuari-profit,140
calcul-annual,256
adjust-base,376
expect-averag,715
directli-recogn,181
employ-termin,124
group-book,157
exist-employe,229
invest-grade,645
ass,216
group-recogn,503
reason-certainti,602
exact-amount,172
expens-incom,1778
incom-incom,1282
incom-includ,1588
servic-sold,194
sold-net,171
ad-tax,1068
construct-project,763
good-sale,381
group-transfer,234
servic-incom,424
total-servic,383
interest-interest,577
real-interest,104
rate-calcul,426
expens-expens,426
lesse-leas,157
agre-period,136
term-provid,174
prematur,534
contract-incom,107
specif-project,475
contract-durat,114
expens-amount,1284
specif-period,231
measur-base,745
date-compar,104
total-estim,501
construct-cost,656
total-contract,500
futur-activ,157
contract-custom,136
account-custom,118
forma,1186
pro-forma,1108
forma-figur,161
result-tax,220
flow-net,635
group-defin,677
expens-invest,222
result-depreci,100
import-indic,182
individu-segment,360
share-ownership,1380
group-equiti,1265
group-state,132
calcul-method,411
financi-analysi,310
specif-financi,222
loss-share,303
confus,172
proforma,549
familiar,1106
tax-financi,254
asset-financi,2205
liabil-shortterm,926
debt-trade,387
risk-hedg,487
commod-price,1132
term-contract,367
financi-deriv,1195
commod-futur,130
currenc-forward,981
manag-strategi,1199
hedg-fair,311
recogn-asset,345
liabil-conting,357
effect-part,245
ineffect-part,216
stay,1877
accumul-profit,307
final-settlement,326
foreign-invest,583
account-purpos,1145
hedg-result,228
publish-price,134
assumpt-base,206
market-inform,796
primari-report,487
present-separ,796
total-gross,919
segment-sale,412
intercompani-sale,237
sale-interseg,185
sale-sale,655
sale-oper,1353
result-share,191
secondari-report,348
subcontract,761
gross-book,157
oper-net,1379
group-identifi,308
perform-impair,160
continu-activ,330
recogn-loss,179
addit-depreci,401
balanc-share,142
period-group,109
summaris,1662
summaris-financi,198
asset-stock,387
contract-receiv,168
reserv-reserv,1012
reserv-defer,142
liabil-employe,249
deriv-liabil,421
semifinish,686
semifinish-product,385
product-finish,145
product-work,220
note-receiv,579
provis-net,1085
net-trade,441
receiv-advanc,389
inventori-purchas,138
group-receiv,873
realis-loss,171
advanc-receiv,838
debt-net,1074
net-receiv,311
deriv-foreign,113
exchang-forward,606
forward-total,363
lock,636
provid-suffici,282
commod-risk,245
commod-swap,126
horizon,1248
share-bond,235
shortterm-invest,1643
invest-horizon,109
overnight,559
cash-manag,1474
manag-involv,268
effect-weight,105
averag-interest,1898
anonym,434
concurr,1016
invalid,640
integr-project,209
capit-contribut,867
share-exchang,441
exchang-ratio,292
reiter,345
reserv-amount,660
resolut-date,265
meet-resolut,254
main-provis,122
issu-stock,282
strike-price,667
month-preced,197
relev-sharehold,101
stock-issu,437
option-vest,675
exercis-stock,237
total-stock,200
award-date,185
option-award,377
reserv-group,180
share-close,284
reserv-open,110
reserv-relat,472
reserv-equal,378
distribut-profit,599
special-provis,230
tax-prepay,160
liabil-bond,286
total-longterm,1056
overdraft-bank,199
abridg,169
plan-plan,298
employ-cost,251
anticip-return,133
loss-realis,143
cost-loss,245
asset-actuari,787
cost-financi,340
plan-present,221
plan-net,326
balanc-current,123
acquisit-contribut,145
contribut-paid,945
paid-close,148
contribut-contribut,148
rate-futur,410
futur-wage,234
increas-futur,312
receiv-guarante,194
balanc-receiv,247
period-total,780
total-long,146
realloc,727
account-advanc,148
recogn-provis,164
miner-resourc,375
revers-provis,115
period-addit,145
supplier-custom,200
custom-advanc,199
differ-tax,565
cost-oper,708
leas-rent,152
inventori-cost,240
rent-incom,148
incom-sale,403
sale-commiss,339
commiss-incom,471
provis-profit,116
differ-provis,167
debt-loss,189
compens-total,170
exchang-currenc,100
total-interest,1231
liabil-due,914
export-credit,211
credit-insur,584
nonhedg,181
gain-recognis,241
commonli,876
electr-market,255
total-consider,766
consider-cost,178
equip-trade,112
consider-satisfi,106
cash-cash,988
acquisit-purchas,134
purchas-consider,825
expens-net,2632
theoret-amount,116
nomin-tax,207
incom-adjust,548
asset-construct,230
dilut-effect,1518
option-dilut,191
equip-depreci,332
asset-impair,1051
provis-incom,425
associ-loan,128
provis-pension,225
flow-oper,204
incom-distribut,209
incom-financi,1086
encumbr,232
disclosur-relat,595
make-invest,459
perform-relat,600
realist,958
manag-believ,1179
municip,1633
differ-amount,224
imposit,239
tax-inspect,194
custom-amount,173
contractu-oblig,1750
dividend-propos,1051
mother,446
servic-purchas,437
group-loan,427
loan-receiv,1271
group-guarante,180
guarante-grant,313
manag-member,465
averag-purchas,359
upload,183
wave,754
verdict,171
energi-project,220
annual-result,1001
green-energi,161
total-instal,194
consortium-led,100
share-financi,191
right-pursuant,179
group-investor,117
present-annual,200
signific-inform,183
broadband,655
telecommun-oper,212
encourag-result,179
technolog-trend,127
promptli,1135
global-trend,204
improv-result,553
suburb,303
telecommun-equip,201
town,1601
strateg-invest,679
research-develop,539
larg-industri,207
mass-product,267
system-provid,370
system-product,214
ring,669
fastest,1027
fastest-grow,639
conglomer,304
southeast,1154
market-analysi,162
telecommun-servic,445
visionari,167
strategi-continu,179
technolog-group,255
administr-financi,136
institut-bank,335
larg-enterpris,102
servic-inform,213
major-invest,1000
invest-fund,1324
develop-technolog,422
provid-busi,158
includ-central,100
swiftli,518
system-integr,636
key-player,324
arm-forc,168
top-posit,225
product-market,866
group-retain,393
prestigi,1194
servic-market,633
internet-access,403
access-servic,195
intern-network,553
emir,706
annual-revenu,422
strateg-busi,905
lead-role,570
domin-posit,304
prefer-partner,183
intern-manufactur,132
longterm-cooper,132
pivot,550
technolog-project,159
busi-environ,1549
custom-demand,877
govern-agenc,660
privat-enterpris,168
group-sustain,264
sustain-profit,461
high-prioriti,792
nonprofit,786
research-center,451
began-oper,448
appli-research,132
largest-privat,245
technolog-manag,210
creat-ad,267
develop-solut,299
live-standard,152
decis-contribut,106
group-employ,769
acclaim,363
inform-network,145
john,1673
educ-program,357
scene,452
technolog-expertis,340
challeng-environ,263
longterm-commit,413
inform-societi,107
cut-edg,417
competit-busi,156
group-growth,481
invest-amount,964
academ-institut,136
qualiti-innov,120
activ-aim,324
meet-present,102
lead-manufactur,505
annual-list,119
past-ten,242
intern-research,205
technolog-develop,1445
endors,1997
activ-involv,1146
social-activ,177
scientif-research,270
social-welfar,434
activ-member,475
corpor-respons,821
junior,864
entrepreneurship,463
student,1683
teach,758
creat-opportun,354
complex-project,235
network-infrastructur,286
live-condit,149
share-knowledg,176
strong-competit,602
group-place,178
place-great,365
great-emphasi,260
lifelong,242
program-offer,174
augment,904
telecommun-technolog,116
posit-influenc,322
includ-execut,644
strateg-manag,418
univers-student,117
engin-technolog,168
program-design,260
oper-independ,341
grown-rapidli,102
scientist,536
influenti,262
intern-renown,149
forg,1046
imperi,336
lab,617
intern-recogn,309
institut-includ,252
imperi-colleg,122
comput-scienc,186
grid,757
optic,972
sensor,485
algorithm,192
softwar-engin,112
turnkey,590
turnkey-project,146
integr-technolog,102
solut-develop,216
develop-custom,207
support-manag,175
manag-oper,1046
outsourc-servic,366
solut-provid,417
global-leader,589
develop-integr,131
servic-product,400
healthcar,1670
profession-servic,761
import-driver,119
govern-financi,314
manag-secur,176
activ-focu,165
focu-primarili,110
militari,564
encrypt,147
command,764
radar,149
electron-compon,295
test-equip,117
extens-experi,809
major-intern,739
system-requir,255
secur-system,598
air-forc,178
advanc-system,137
framework-agreement,477
mainten-repair,211
region-develop,267
telecommun-system,222
span,1385
skill-employe,200
employe-work,990
converg,932
integr-servic,466
engin-consult,168
wirelin,109
microwav,229
transmiss,1744
solut-offer,258
broadband-access,128
access-system,106
transmiss-system,251
deliveri-system,214
network-manag,292
system-oper,577
support-system,406
develop-advanc,166
invest-oper,461
research-laboratori,286
lead-partner,108
backbon,490
radio,1196
data-servic,304
mobil-network,227
telecom-oper,205
network-equip,221
network-servic,387
transmiss-network,176
custom-care,416
internet-servic,565
telecommun-market,234
fiber,614
surpass,1070
fiber-optic,157
optic-network,140
significantli-expand,307
wide-area,103
major-citi,386
speed,2583
key-element,1256
broadcast,1101
custom-support,506
corpor-servic,580
servic-level,762
level-agreement,155
servic-cover,292
host,2011
videoconferenc,215
voic-servic,145
servic-leas,137
virtual-privat,103
privat-network,138
broadband-connect,128
broadband-network,176
network-develop,141
develop-strateg,150
applic-servic,211
upper,1537
intern-group,676
electromechan,204
steel,1657
group-deliv,192
civil-engin,640
engin-work,375
distribut-facil,260
squar,1953
plant-locat,449
squar-meter,453
cabl,1176
network-access,110
cabl-network,162
wireless-network,140
railway,1046
major-client,210
client-includ,218
includ-larg,116
administr-bodi,209
construct-group,111
metropolitan,923
lot,1696
propuls,182
northern,2135
northeast,476
railway-line,144
industri-site,289
park-lot,170
ga-pipelin,252
ga-corpor,109
financi-review,1258
spun,315
spinoff,559
entir-group,891
share-particip,216
director-board,392
director-group,249
director-corpor,506
corpor-develop,847
member-independ,111
electron-industri,382
statutori-financi,629
differ-exist,166
languag-financi,111
sheet-incom,691
statement-incom,333
equiti-cash,684
polici-financi,160
equip-goodwil,398
tax-trade,127
contract-financi,141
loss-cash,215
equival-share,120
payabl-deriv,356
dividend-cash,204
commit-conting,148
report-independ,141
subgroup,662
sold-gross,288
net-share,249
associ-loss,107
oper-discontinu,365
interest-note,297
note-balanc,133
asset-currenc,124
recognis-incom,669
subsidiari-transfer,132
share-employe,223
interest-balanc,352
share-expens,100
issu-dividend,189
interest-effect,184
asset-movement,200
reserv-transfer,354
reserv-due,114
issu-balanc,109
properti-purchas,155
segment-due,109
capit-dividend,241
interest-proce,100
newli-form,337
develop-product,1280
product-provid,283
financ-industri,114
foreign-countri,505
statement-consist,388
report-amount,1593
report-incom,333
standard-effect,225
amend-introduc,125
benefit-account,166
earli-adopt,821
account-invest,291
interpret-effect,154
financi-guarante,766
guarante-contract,399
wast-electr,235
electron-equip,574
supersed,531
report-base,803
goodwil-invest,207
subsequ-balanc,115
acquire,728
measur-initi,607
interest-result,437
relev-share,320
share-acquir,1405
group-prepar,421
geograph-basi,116
equiti-held,302
reason-approxim,305
cumul-effect,582
case-incom,113
currenc-instrument,314
instrument-design,644
princip-compris,329
longterm-rental,199
initi-expect,155
longterm-payabl,260
obtain-ownership,165
unit-includ,445
econom-live,548
includ-materi,287
amount-obtain,269
assess-impair,431
impair-asset,701
lowest-level,948
separ-identifi,724
identifi-cash,457
asset-state,117
cost-invest,228
result-impair,100
classif-depend,317
acquir-princip,254
matur-greater,241
manag-intend,285
trade-date,780
transfer-substanti,821
subsequ-carri,325
accumul-fair,207
invest-secur,1303
quot-invest,362
unlist-secur,401
group-establish,547
establish-fair,135
recent-arm,189
transact-refer,322
flow-analysi,516
specif-circumst,387
includ-forward,304
flow-model,307
instrument-held,762
design-deriv,113
account-gain,158
hedg-asset,768
amount-accumul,287
cumul-gain,1034
loss-exist,290
time-remain,317
ultim-recognis,174
byproduct,648
semifinish-good,253
applic-variabl,112
variabl-sell,131
recov-princip,280
present-condit,308
withdrawn,1051
current-fair,519
action-requir,201
initi-classif,126
liabil-includ,2286
subsequ-increas,335
comput-base,633
tax-rule,523
expens-consist,461
cover-potenti,208
futur-taxabl,2021
cumul-actuari,318
employe-expect,220
work-live,693
disclos-inform,326
compens-plan,705
remain-vest,143
histor-fact,296
absenc,2473
compens-absenc,202
longterm-servic,211
servic-contract,1743
expect-revenu,250
deliv-product,279
specif-servic,158
estim-revenu,118
fix-price,686
price-contract,294
estim-total,541
date-bear,105
group-reduc,202
origin-effect,585
share-net,1756
statement-disclosur,159
term-bank,296
manag-decid,179
includ-bank,539
rate-interest,918
futur-forward,111
hedg-purpos,1073
futur-commerci,248
transact-recognis,162
hedg-net,594
normal-trade,202
limit-exposur,249
final-price,141
product-manag,775
credit-histori,190
unus-credit,334
cash-held,633
invest-purpos,233
fix-rate,2663
rate-instrument,524
econom-effect,392
group-agre,285
fix-contract,111
contract-rate,567
interest-amount,799
agre-notion,126
notion-princip,620
princip-amount,1754
borrow-issu,173
variabl-rate,1359
rate-expos,177
current-bid,192
nomin-valu,429
warranti,1776
warranti-claim,282
recent-trend,136
futur-claim,234
recognis-revenu,281
actual-amount,436
estim-amount,1254
system-technolog,189
unalloc,1482
properti-note,137
associ-note,161
liabil-capit,764
segment-relat,105
singl-line,102
system-total,146
interseg-transfer,140
normal-commerci,613
commerci-term,784
countri-total,457
alloc-base,228
geograph-locat,981
good-revenu,212
servic-revenu,793
build-cost,150
cost-balanc,432
properti-transfer,128
transfer-dispos,183
sale-balanc,117
subsidiari-balanc,376
depreci-balanc,228
transfer-transfer,101
properti-dispos,174
tabl-includ,252
includ-asset,688
spin,342
transfer-balanc,135
constant-growth,153
strong-cash,600
similar-risk,212
risk-profil,1522
cost-cost,700
dispos-balanc,206
dispos-dispos,186
amortis-charg,736
equip-dispos,218
differ-transfer,173
associ-increas,110
indirect-interest,446
sale-dispos,140
subsidiari-note,629
interest-held,963
swim,228
stadium,370
pin,256
loss-impair,203
unlist-share,288
offset-current,260
differ-charg,102
charg-credit,206
statement-balanc,1160
acceler-tax,129
contribut-due,109
impair-trade,139
prepay-receiv,185
good-finish,138
good-work,613
inventori-raw,382
custom-receiv,483
custom-total,356
total-accumul,402
recognis-profit,145
recognis-loss,221
progress-bill,223
adjust-balanc,387
hand-shortterm,138
borrow-includ,443
bank-account,1432
share-sold,548
capit-balanc,447
issu-expens,505
share-balanc,590
held-share,230
grant-exercis,605
binomi,515
binomi-model,243
expect-share,123
expect-option,136
option-life,250
yield-expect,197
differ-effect,190
asset-balanc,453
paid-share,704
reserv-includ,816
includ-amount,1026
specif-purpos,196
includ-reserv,138
asset-employ,535
product-process,1739
word,1968
distribut-tax,104
borrow-bank,220
loan-financ,487
bond-total,513
borrow-current,350
loan-bond,262
bond-financ,102
borrow-total,599
pension-benefit,1699
benefit-incom,112
charg-pension,113
fund-oblig,615
unfund-oblig,404
loss-liabil,101
net-actuari,792
sell-cost,607
subsidiari-provis,143
subcontractor,1025
swap-forward,484
swap-total,368
cost-recognis,371
mainten-oper,204
function-cost,111
expens-share,616
employe-pension,622
plan-total,532
sale-note,376
loss-note,363
loss-gain,932
invest-impair,170
incom-rental,234
incom-depreci,416
gain-net,603
instrument-total,568
averag-tax,343
oper-tax,356
loss-tax,289
statement-item,839
expens-oper,2241
oper-financ,423
transfer-tax,104
dispos-amount,175
valu-determin,148
borrow-trade,432
charg-net,692
goodwil-carri,130
valu-includ,210
includ-intang,271
activ-total,826
invest-cash,1232
entir-sharehold,141
airplan,128
relat-financ,187
forthcom-annual,667
asset-loss,627
subsidiari-interest,421
subsidiari-held,298
sale-exchang,100
note-total,296
includ-depreci,537
matter-aris,240
subsidiari-loan,276
syndic-loan,836
contractu-liabil,133
inadequaci,149
servic-segment,460
nonrel,206
price-list,176
nonrel-parti,100
subsidiari-includ,1215
parti-includ,491
amount-shown,1067
director-remuner,1765
concess-contract,149
expressway,169
project-design,249
design-construct,292
percentag-interest,276
direct-hold,143
increas-decreas,2295
christian,722
dawn,146
millennium,664
eurozon,648
consider-progress,246
favour-condit,174
low-inflat,121
markedli,688
improv-markedli,102
pivot-role,232
opportun-exist,155
approxim-half,297
instabl,661
postwar,106
hinder,403
high-growth,1131
easier,1484
lower-interest,767
easier-access,104
invest-expenditur,152
increas-competit,1090
effect-mean,115
import-strateg,288
strateg-decis,767
event-affect,184
largest-bank,159
exploit-opportun,126
share-equal,554
technolog-progress,168
noteworthi,647
perform-compar,276
diari,209
potenti-synergi,135
hesit,275
reactiv,355
revenu-growth,1235
reason-period,196
phoenix,277
overlap,395
insur-market,441
financi-activ,564
addit-sourc,145
commerci-vehicl,319
vehicl-leas,161
sea,1388
initi-share,108
busi-inform,262
densiti,592
exist-client,195
product-invest,179
invest-deposit,141
left,2727
capit-product,120
voluntari-retir,231
complet-success,172
signific-declin,398
initi-includ,612
contribut-factor,272
manageri-personnel,218
secur-portfolio,457
assess-risk,372
intern-credit,354
revenu-compar,302
substanti-improv,801
ratio-declin,103
group-improv,161
improv-consider,241
bond-portfolio,185
addit-cost,1055
cost-involv,253
neg-develop,268
equiti-capit,1614
averag-return,349
intern-consult,238
major-share,262
increas-effect,151
pretax-profit,891
low-rate,193
consider-higher,328
target-market,713
enhanc-market,123
rate-structur,165
recal,668
lend-rate,224
deposit-rate,335
technolog-platform,533
factor-contribut,388
import-aspect,450
target-set,954
homogen,604
import-role,1356
cash-bonus,206
